player,team,match,rating
Ciaran Clark,Newcastle United,Huddersfield - Newcastle United,6.455
Ciaran Clark,Newcastle United,Manchester City - Newcastle United,6.775
Ciaran Clark,Newcastle United,Manchester United - Newcastle United,5.529999999999999
Ciaran Clark,Newcastle United,Newcastle United - Bournemouth,6.505
Ciaran Clark,Newcastle United,Newcastle United - Brighton,7.4399999999999995
Ciaran Clark,Newcastle United,Newcastle United - Burnley,7.21
Ciaran Clark,Newcastle United,Newcastle United - Leicester,5.79
Ciaran Clark,Newcastle United,Newcastle United - Liverpool,6.63
Ciaran Clark,Newcastle United,Newcastle United - Stoke,6.73
Ciaran Clark,Newcastle United,Newcastle United - Swansea,6.79
Ciaran Clark,Newcastle United,Newcastle United - Tottenham,6.145
Ciaran Clark,Newcastle United,Newcastle United - Watford,6.17
Ciaran Clark,Newcastle United,Newcastle United - West Ham,7.4350000000000005
Ciaran Clark,Newcastle United,Stoke - Newcastle United,6.845000000000001
Ciaran Clark,Newcastle United,Swansea - Newcastle United,6.505
Ciaran Clark,Newcastle United,West Bromwich Albion - Newcastle United,6.654999999999999
Ciaran Clark,Newcastle United,West Ham - Newcastle United,6.85
Claudio Bravo,Manchester City,Manchester City - Brighton,5.295
Claudio Bravo,Manchester City,Manchester City - Liverpool,6.295
Claudio Bravo,Manchester City,Southampton - Manchester City,6.66
Claudio Yacob,West Bromwich Albion,Bournemouth - West Bromwich Albion,6.18
Claudio Yacob,West Bromwich Albion,Chelsea - West Bromwich Albion,5.97
Claudio Yacob,West Bromwich Albion,Liverpool - West Bromwich Albion,7.055
Claudio Yacob,West Bromwich Albion,Manchester City - West Bromwich Albion,6.23
Claudio Yacob,West Bromwich Albion,Manchester United - West Bromwich Albion,6.07
Claudio Yacob,West Bromwich Albion,Swansea - West Bromwich Albion,6.095000000000001
Claudio Yacob,West Bromwich Albion,Tottenham - West Bromwich Albion,6.48
Claudio Yacob,West Bromwich Albion,West Bromwich Albion - Bournemouth,6.465
Claudio Yacob,West Bromwich Albion,West Bromwich Albion - Burnley,5.835
Claudio Yacob,West Bromwich Albion,West Bromwich Albion - Chelsea,5.745
Claudio Yacob,West Bromwich Albion,West Bromwich Albion - Crystal Palace,6.635
Claudio Yacob,West Bromwich Albion,West Bromwich Albion - Manchester United,6.07
Claudio Yacob,West Bromwich Albion,West Bromwich Albion - Newcastle United,6.9350000000000005
Claudio Yacob,West Bromwich Albion,West Bromwich Albion - Southampton,5.585
Claudio Yacob,West Bromwich Albion,West Bromwich Albion - Stoke,5.505
Claudio Yacob,West Bromwich Albion,West Ham - West Bromwich Albion,5.49
Collin Quaner,Huddersfield,Arsenal - Huddersfield,5.9
Collin Quaner,Huddersfield,Bournemouth - Huddersfield,5.48
Collin Quaner,Huddersfield,Brighton - Huddersfield,6.32
Collin Quaner,Huddersfield,Crystal Palace - Huddersfield,6.9350000000000005
Collin Quaner,Huddersfield,Everton - Huddersfield,6.115
Collin Quaner,Huddersfield,Huddersfield - Bournemouth,6.195
Collin Quaner,Huddersfield,Huddersfield - Brighton,6.404999999999999
Collin Quaner,Huddersfield,Huddersfield - Burnley,6.32
Collin Quaner,Huddersfield,Huddersfield - Crystal Palace,6.25
Collin Quaner,Huddersfield,Huddersfield - Everton,5.975
Collin Quaner,Huddersfield,Huddersfield - Leicester,5.470000000000001
Collin Quaner,Huddersfield,Huddersfield - Liverpool,5.495
Collin Quaner,Huddersfield,Huddersfield - Manchester City,5.605
Collin Quaner,Huddersfield,Huddersfield - Newcastle United,6.1
Collin Quaner,Huddersfield,Huddersfield - Stoke,7.77
Collin Quaner,Huddersfield,Huddersfield - Swansea,6.035
Collin Quaner,Huddersfield,Huddersfield - Watford,5.745
Collin Quaner,Huddersfield,Leicester - Huddersfield,5.515000000000001
Collin Quaner,Huddersfield,Manchester United - Huddersfield,5.04
Collin Quaner,Huddersfield,Newcastle United - Huddersfield,6.555
Collin Quaner,Huddersfield,Southampton - Huddersfield,7.1
Collin Quaner,Huddersfield,Stoke - Huddersfield,5.984999999999999
Collin Quaner,Huddersfield,Tottenham - Huddersfield,4.98
Collin Quaner,Huddersfield,Watford - Huddersfield,8.120000000000001
Collin Quaner,Huddersfield,West Bromwich Albion - Huddersfield,7.01
Connor Goldson,Brighton,Brighton - Chelsea,5.625
Connor Goldson,Brighton,Brighton - Watford,7.01
Connor Goldson,Brighton,Liverpool - Brighton,5.470000000000001
Connor Roberts,Swansea,Bournemouth - Swansea,6.52
Connor Roberts,Swansea,Newcastle United - Swansea,5.98
Connor Roberts,Swansea,Swansea - Chelsea,6.595000000000001
Connor Roberts,Swansea,Swansea - Southampton,5.625
Craig Cathcart,Watford,Huddersfield - Watford,6.395
Craig Cathcart,Watford,Manchester United - Watford,6.495
Craig Cathcart,Watford,Tottenham - Watford,5.75
Craig Cathcart,Watford,Watford - Bournemouth,6.025
Craig Cathcart,Watford,Watford - Crystal Palace,6.404999999999999
Craig Cathcart,Watford,Watford - Newcastle United,6.995
Craig Dawson,West Bromwich Albion,Arsenal - West Bromwich Albion,5.83
Craig Dawson,West Bromwich Albion,Bournemouth - West Bromwich Albion,6.245
Craig Dawson,West Bromwich Albion,Brighton - West Bromwich Albion,6.645
Craig Dawson,West Bromwich Albion,Burnley - West Bromwich Albion,7.1
Craig Dawson,West Bromwich Albion,Chelsea - West Bromwich Albion,5.71
Craig Dawson,West Bromwich Albion,Crystal Palace - West Bromwich Albion,6.335
Craig Dawson,West Bromwich Albion,Everton - West Bromwich Albion,6.4
Craig Dawson,West Bromwich Albion,Leicester - West Bromwich Albion,6.45
Craig Dawson,West Bromwich Albion,Manchester City - West Bromwich Albion,6.1850000000000005
Craig Dawson,West Bromwich Albion,Manchester United - West Bromwich Albion,7.68
Craig Dawson,West Bromwich Albion,Newcastle United - West Bromwich Albion,7.46
Craig Dawson,West Bromwich Albion,Southampton - West Bromwich Albion,6.1899999999999995
Craig Dawson,West Bromwich Albion,Watford - West Bromwich Albion,7.46
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Arsenal,6.575
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Bournemouth,7.970000000000001
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Brighton,8.719999999999999
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Burnley,6.145
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Everton,6.99
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Huddersfield,6.49
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Leicester,5.0649999999999995
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Liverpool,6.835
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Southampton,5.755
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Stoke,6.1899999999999995
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Swansea,6.305
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Tottenham,7.82
Craig Dawson,West Bromwich Albion,West Bromwich Albion - Watford,6.66
Craig Dawson,West Bromwich Albion,West Bromwich Albion - West Ham,6.34
Craig Dawson,West Bromwich Albion,West Ham - West Bromwich Albion,6.645
Cuco Martina,Everton,Arsenal - Everton,5.58
Cuco Martina,Everton,Bournemouth - Everton,6.365
Cuco Martina,Everton,Burnley - Everton,5.845000000000001
Cuco Martina,Everton,Everton - Bournemouth,6.745
Cuco Martina,Everton,Everton - Burnley,5.890000000000001
Cuco Martina,Everton,Everton - Chelsea,7.17
Cuco Martina,Everton,Everton - Crystal Palace,6.795
Cuco Martina,Everton,Everton - Huddersfield,7.305
Cuco Martina,Everton,Everton - Leicester,7.359999999999999
Cuco Martina,Everton,Everton - Manchester United,6.225
Cuco Martina,Everton,Everton - Stoke,6.27
Cuco Martina,Everton,Everton - Swansea,7.09
Cuco Martina,Everton,Everton - Tottenham,5.6
Cuco Martina,Everton,Everton - West Bromwich Albion,5.995
Cuco Martina,Everton,Everton - West Ham,6.99
Cuco Martina,Everton,Liverpool - Everton,5.635
Cuco Martina,Everton,Manchester United - Everton,6.245
Cuco Martina,Everton,Newcastle United - Everton,7.25
Cuco Martina,Everton,Tottenham - Everton,5.455
Cuco Martina,Everton,Watford - Everton,6.445
Cuco Martina,Everton,West Bromwich Albion - Everton,6.484999999999999
Dale Stephens,Brighton,Arsenal - Brighton,6.49
Dale Stephens,Brighton,Bournemouth - Brighton,6.915
Dale Stephens,Brighton,Brighton - Arsenal,7.265000000000001
Dale Stephens,Brighton,Brighton - Bournemouth,6.390000000000001
Dale Stephens,Brighton,Brighton - Burnley,6.66
Dale Stephens,Brighton,Brighton - Chelsea,6.1899999999999995
Dale Stephens,Brighton,Brighton - Crystal Palace,6.325
Dale Stephens,Brighton,Brighton - Everton,6.48
Dale Stephens,Brighton,Brighton - Huddersfield,6.535
Dale Stephens,Brighton,Brighton - Liverpool,6.12
Dale Stephens,Brighton,Brighton - Manchester City,5.65
Dale Stephens,Brighton,Brighton - Manchester United,7.57
Dale Stephens,Brighton,Brighton - Newcastle United,7.38
Dale Stephens,Brighton,Brighton - Southampton,6.43
Dale Stephens,Brighton,Brighton - Stoke,6.765000000000001
Dale Stephens,Brighton,Brighton - Swansea,7.135
Dale Stephens,Brighton,Brighton - Tottenham,7.04
Dale Stephens,Brighton,Brighton - Watford,6.55
Dale Stephens,Brighton,Brighton - West Bromwich Albion,6.25
Dale Stephens,Brighton,Brighton - West Ham,6.995
Dale Stephens,Brighton,Burnley - Brighton,6.395
Dale Stephens,Brighton,Chelsea - Brighton,6.255
Dale Stephens,Brighton,Crystal Palace - Brighton,6.33
Dale Stephens,Brighton,Huddersfield - Brighton,6.484999999999999
Dale Stephens,Brighton,Leicester - Brighton,6.029999999999999
Dale Stephens,Brighton,Liverpool - Brighton,5.34
Dale Stephens,Brighton,Manchester City - Brighton,5.755
Dale Stephens,Brighton,Manchester United - Brighton,6.425
Dale Stephens,Brighton,Newcastle United - Brighton,6.285
Dale Stephens,Brighton,Southampton - Brighton,6.72
Dale Stephens,Brighton,Stoke - Brighton,7.75
Dale Stephens,Brighton,Swansea - Brighton,6.525
Dale Stephens,Brighton,Tottenham - Brighton,6.145
Dale Stephens,Brighton,Watford - Brighton,6.79
Dale Stephens,Brighton,West Bromwich Albion - Brighton,5.525
Dale Stephens,Brighton,West Ham - Brighton,7.2
Daley Blind,Manchester United,Bournemouth - Manchester United,5.49
Daley Blind,Manchester United,Manchester United - Leicester,6.6850000000000005
Daley Blind,Manchester United,Manchester United - Watford,6.35
Daley Blind,Manchester United,Manchester United - West Ham,7.415
Daley Blind,Manchester United,Swansea - Manchester United,7.425
Damien Delaney,Crystal Palace,Manchester United - Crystal Palace,5.279999999999999
Dan Gosling,Bournemouth,Arsenal - Bournemouth,5.220000000000001
Dan Gosling,Bournemouth,Bournemouth - Arsenal,6.43
Dan Gosling,Bournemouth,Bournemouth - Brighton,5.5
Dan Gosling,Bournemouth,Bournemouth - Crystal Palace,6.23
Dan Gosling,Bournemouth,Bournemouth - Everton,6.57
Dan Gosling,Bournemouth,Bournemouth - Huddersfield,6.31
Dan Gosling,Bournemouth,Bournemouth - Manchester City,5.62
Dan Gosling,Bournemouth,Bournemouth - Manchester United,5.695
Dan Gosling,Bournemouth,Bournemouth - Newcastle United,7.145
Dan Gosling,Bournemouth,Bournemouth - Stoke,6.785
Dan Gosling,Bournemouth,Bournemouth - Swansea,6.08
Dan Gosling,Bournemouth,Bournemouth - Tottenham,6.675
Dan Gosling,Bournemouth,Bournemouth - West Bromwich Albion,6.465
Dan Gosling,Bournemouth,Bournemouth - West Ham,7.32
Dan Gosling,Bournemouth,Brighton - Bournemouth,5.68
Dan Gosling,Bournemouth,Burnley - Bournemouth,6.215
Dan Gosling,Bournemouth,Chelsea - Bournemouth,6.48
Dan Gosling,Bournemouth,Everton - Bournemouth,6.63
Dan Gosling,Bournemouth,Huddersfield - Bournemouth,5.755
Dan Gosling,Bournemouth,Leicester - Bournemouth,6.87
Dan Gosling,Bournemouth,Liverpool - Bournemouth,5.49
Dan Gosling,Bournemouth,Manchester City - Bournemouth,6.109999999999999
Dan Gosling,Bournemouth,Manchester United - Bournemouth,6.25
Dan Gosling,Bournemouth,Southampton - Bournemouth,6.109999999999999
Dan Gosling,Bournemouth,Swansea - Bournemouth,6.0600000000000005
Dan Gosling,Bournemouth,Tottenham - Bournemouth,6.18
Dan Gosling,Bournemouth,Watford - Bournemouth,6.615
Dan Gosling,Bournemouth,West Ham - Bournemouth,6.154999999999999
Daniel Amartey,Leicester,Arsenal - Leicester,6.0
Daniel Amartey,Leicester,Chelsea - Leicester,6.859999999999999
Daniel Amartey,Leicester,Everton - Leicester,5.8100000000000005
Daniel Amartey,Leicester,Leicester - Bournemouth,6.16
Daniel Amartey,Leicester,Leicester - Huddersfield,7.02
Daniel Amartey,Leicester,Leicester - Manchester United,3.815
Daniel Amartey,Leicester,Leicester - Watford,7.09
Daniel Amartey,Leicester,Liverpool - Leicester,6.785
Daniel Drinkwater,Chelsea,Arsenal - Chelsea,5.5649999999999995
Daniel Drinkwater,Chelsea,Bournemouth - Chelsea,6.21
Daniel Drinkwater,Chelsea,Chelsea - Brighton,6.01
Daniel Drinkwater,Chelsea,Chelsea - Manchester United,6.04
Daniel Drinkwater,Chelsea,Chelsea - Newcastle United,6.35
Daniel Drinkwater,Chelsea,Chelsea - Stoke,7.77
Daniel Drinkwater,Chelsea,Chelsea - Swansea,5.62
Daniel Drinkwater,Chelsea,Huddersfield - Chelsea,6.025
Daniel Drinkwater,Chelsea,Liverpool - Chelsea,6.17
Daniel Drinkwater,Chelsea,Manchester City - Chelsea,5.640000000000001
Daniel Drinkwater,Chelsea,Manchester United - Chelsea,6.4350000000000005
Daniel Drinkwater,Chelsea,West Bromwich Albion - Chelsea,6.02
Daniel Sturridge,Liverpool,Leicester - Liverpool,7.165
Daniel Sturridge,Liverpool,Liverpool - Arsenal,7.09
Daniel Sturridge,Liverpool,Liverpool - Burnley,6.76
Daniel Sturridge,Liverpool,Liverpool - Chelsea,6.25
Daniel Sturridge,Liverpool,Liverpool - Crystal Palace,6.365
Daniel Sturridge,Liverpool,Liverpool - Huddersfield,7.15
Daniel Sturridge,Liverpool,Liverpool - Manchester United,5.515000000000001
Daniel Sturridge,Liverpool,Newcastle United - Liverpool,6.075
Daniel Sturridge,Liverpool,Tottenham - Liverpool,5.0649999999999995
Daniel Sturridge,West Bromwich Albion,Chelsea - West Bromwich Albion,5.525
Daniel Sturridge,West Bromwich Albion,Crystal Palace - West Bromwich Albion,6.09
Daniel Sturridge,West Bromwich Albion,Manchester City - West Bromwich Albion,5.96
Daniel Sturridge,West Bromwich Albion,West Bromwich Albion - Southampton,6.195
Daniel Sturridge,West Bromwich Albion,West Bromwich Albion - Tottenham,5.575
Danilo,Manchester City,Arsenal - Manchester City,7.035
Danilo,Manchester City,Bournemouth - Manchester City,6.18
Danilo,Manchester City,Brighton - Manchester City,6.195
Danilo,Manchester City,Burnley - Manchester City,7.615
Danilo,Manchester City,Crystal Palace - Manchester City,6.575
Danilo,Manchester City,Everton - Manchester City,6.06
Danilo,Manchester City,Liverpool - Manchester City,5.493333333333333
Danilo,Manchester City,Manchester City - Bournemouth,7.115
Danilo,Manchester City,Manchester City - Brighton,7.66
Danilo,Manchester City,Manchester City - Crystal Palace,6.455
Danilo,Manchester City,Manchester City - Everton,6.785
Danilo,Manchester City,Manchester City - Leicester,6.2
Danilo,Manchester City,Manchester City - Liverpool,6.609999999999999
Danilo,Manchester City,Manchester City - Manchester United,6.0649999999999995
Danilo,Manchester City,Manchester City - Swansea,7.140000000000001
Danilo,Manchester City,Manchester City - Watford,6.02
Danilo,Manchester City,Manchester City - West Ham,6.0649999999999995
Danilo,Manchester City,Newcastle United - Manchester City,7.195
Danilo,Manchester City,Southampton - Manchester City,6.9350000000000005
Danilo,Manchester City,Swansea - Manchester City,7.495
Danilo,Manchester City,West Ham - Manchester City,5.835
Danny Ings,Liverpool,Bournemouth - Liverpool,6.029999999999999
Danny Ings,Liverpool,Liverpool - Brighton,5.54
Danny Ings,Liverpool,Liverpool - Everton,6.15
Danny Ings,Liverpool,Liverpool - Stoke,5.970000000000001
Danny Ings,Liverpool,Liverpool - Watford,6.2
Danny Ings,Liverpool,Swansea - Liverpool,5.640000000000001
Danny Ings,Liverpool,West Bromwich Albion - Liverpool,7.035
Danny Rose,Tottenham,Bournemouth - Tottenham,6.18
Danny Rose,Tottenham,Leicester - Tottenham,6.835
Danny Rose,Tottenham,Manchester City - Tottenham,6.075
Danny Rose,Tottenham,Stoke - Tottenham,6.720000000000001
Danny Rose,Tottenham,Tottenham - Brighton,6.195
Danny Rose,Tottenham,Tottenham - Crystal Palace,6.74
Danny Rose,Tottenham,Tottenham - Leicester,6.279999999999999
Danny Rose,Tottenham,Tottenham - Newcastle United,6.04
Danny Rose,Tottenham,Tottenham - Southampton,7.115
Danny Rose,Tottenham,West Bromwich Albion - Tottenham,6.52
Danny Simpson,Leicester,Arsenal - Leicester,6.535
Danny Simpson,Leicester,Bournemouth - Leicester,6.645
Danny Simpson,Leicester,Brighton - Leicester,6.54
Danny Simpson,Leicester,Burnley - Leicester,6.165
Danny Simpson,Leicester,Huddersfield - Leicester,5.859999999999999
Danny Simpson,Leicester,Leicester - Arsenal,6.2
Danny Simpson,Leicester,Leicester - Brighton,6.67
Danny Simpson,Leicester,Leicester - Burnley,6.3149999999999995
Danny Simpson,Leicester,Leicester - Chelsea,6.285
Danny Simpson,Leicester,Leicester - Crystal Palace,6.06
Danny Simpson,Leicester,Leicester - Everton,7.26
Danny Simpson,Leicester,Leicester - Liverpool,6.295
Danny Simpson,Leicester,Leicester - Manchester City,6.63
Danny Simpson,Leicester,Leicester - Manchester United,5.665
Danny Simpson,Leicester,Leicester - Newcastle United,6.005
Danny Simpson,Leicester,Leicester - Stoke,6.085
Danny Simpson,Leicester,Leicester - Swansea,6.255
Danny Simpson,Leicester,Leicester - Tottenham,7.01
Danny Simpson,Leicester,Leicester - West Bromwich Albion,6.3100000000000005
Danny Simpson,Leicester,Manchester City - Leicester,5.57
Danny Simpson,Leicester,Manchester United - Leicester,6.16
Danny Simpson,Leicester,Newcastle United - Leicester,6.2
Danny Simpson,Leicester,Southampton - Leicester,6.984999999999999
Danny Simpson,Leicester,Stoke - Leicester,6.305
Danny Simpson,Leicester,Swansea - Leicester,6.3149999999999995
Danny Simpson,Leicester,Tottenham - Leicester,5.2
Danny Simpson,Leicester,West Bromwich Albion - Leicester,6.62
Danny Simpson,Leicester,West Ham - Leicester,6.475
Danny Welbeck,Arsenal,Arsenal - Bournemouth,8.434999999999999
Danny Welbeck,Arsenal,Arsenal - Burnley,6.095000000000001
Danny Welbeck,Arsenal,Arsenal - Chelsea,5.609999999999999
Danny Welbeck,Arsenal,Arsenal - Huddersfield,6.15
